Time(ms),MCB1,MCB2,DATA1,DATA2
826.0,-6.399999999999999,-53.67058823529412,-5.97124183006536,-53.6705882352941
836.0,-6.078431372549019,-53.67058823529412,-5.75686274509804,-53.9921568627451
846.0,-6.078431372549019,-53.9921568627451,-5.3281045751634,-54.3137254901961
856.0,-5.435294117647059,-54.635294117647064,-5.11372549019608,-54.6352941176471
865.0,-5.113725490196078,-54.956862745098036,-4.7921568627451,-54.7424836601307
875.0,-5.113725490196078,-55.27843137254902,-4.36339869281046,-55.0640522875817
885.0,-4.470588235294118,-55.599999999999994,-4.04183006535948,-55.4928104575163
895.0,-4.149019607843137,-55.599999999999994,-3.82745098039216,-55.7071895424837
905.0,-4.149019607843137,-55.92156862745098,-3.50588235294118,-56.0287581699347
914.0,-3.5058823529411764,-56.24313725490197,-3.29150326797386,-56.4575163398693
924.0,-3.1843137254901954,-56.24313725490197,-2.86274509803922,-56.5647058823529
934.0,-2.862745098039216,-56.886274509803926,-2.6483660130719,-56.8862745098039
944.0,-2.862745098039216,-57.2078431372549,-2.32679738562092,-57.1006535947712
954.0,-2.219607843137254,-57.2078431372549,-2.11241830065359,-57.6366013071896
964.0,-1.8980392156862749,-57.529411764705884,-1.79084967320261,-57.7437908496732
973.0,-1.8980392156862749,-57.850980392156856,-1.46928104575163,-58.0653594771242
983.0,-1.5764705882352938,-58.17254901960784,-1.04052287581699,-58.3869281045751
993.0,-1.2549019607843146,-58.49411764705883,-1.04052287581699,-58.3869281045751
1003.0,-0.9333333333333336,-58.49411764705883,-1.14771241830065,-58.3869281045751
1013.0,-0.9333333333333336,-58.49411764705883,-1.14771241830065,-58.3869281045751
1022.0,-0.9333333333333336,-58.49411764705883,-1.04052287581699,-58.3869281045751
1032.0,-0.9333333333333336,-58.49411764705883,-1.36209150326797,-57.9581699346405
1042.0,-1.2549019607843146,-58.49411764705883,-2.21960784313726,-57.1006535947712
1052.0,-1.2549019607843146,-58.49411764705883,-3.07712418300654,-55.921568627451
1062.0,-1.8980392156862749,-57.2078431372549,-4.04183006535948,-54.956862745098
1072.0,-3.8274509803921575,-56.24313725490197,-4.7921568627451,-54.2065359477124
1081.0,-5.113725490196078,-54.956862745098036,-5.64967320261438,-53.5633986928104
1091.0,-6.078431372549019,-53.9921568627451,-6.07843137254902,-52.9202614379085
1101.0,-6.399999999999999,-53.34901960784314,-6.72156862745098,-52.1699346405229
1111.0,-6.721568627450981,-52.384313725490195,-7.4718954248366,-51.8483660130719
1121.0,-7.36470588235294,-52.062745098039215,-7.90065359477124,-51.0980392156863
1130.0,-8.007843137254902,-51.741176470588236,-8.5437908496732,-50.6692810457516
1140.0,-8.650980392156864,-50.77647058823529,-9.18692810457516,-50.1333333333333
1150.0,-8.972549019607843,-50.45490196078431,-9.61568627450981,-49.5973856209151
1160.0,-10.258823529411764,-50.13333333333333,-10.1516339869281,-48.8470588235294
1170.0,-11.223529411764705,-48.84705882352941,-10.5803921568627,-48.4183006535948
1180.0,-11.223529411764705,-48.84705882352941,-11.3307189542484,-47.7751633986928
1189.0,-11.545098039215688,-48.20392156862745,-11.9738562091503,-47.2392156862745
1199.0,-12.188235294117646,-47.56078431372549,-12.2954248366013,-46.7032679738562
1209.0,-12.831372549019608,-46.917647058823526,-13.0457516339869,-46.0601307189543
1219.0,-13.152941176470588,-46.59607843137255,-13.5816993464053,-45.4169934640523
1229.0,-14.117647058823529,-45.30980392156863,-14.3320261437908,-44.7738562091503
1238.0,-14.439215686274508,-45.30980392156863,-14.8679738562092,-44.4522875816994
1248.0,-15.08235294117647,-44.98823529411764,-15.5111111111111,-43.4875816993464
1258.0,-15.725490196078432,-43.70196078431373,-16.1542483660131,-43.1660130718954
1268.0,-16.36862745098039,-43.38039215686275,-16.5830065359477,-42.5228758169935
