Time(ms),MCB1,MCB2,DATA1,DATA2
559.0,-13.474509803921567,-45.30980392156863,-14.1176470588235,-45.8457516339869
569.0,-13.474509803921567,-45.63137254901961,-13.9032679738562,-46.1673202614379
579.0,-13.152941176470588,-45.95294117647059,-13.4745098039216,-46.2745098039216
589.0,-12.50980392156863,-46.27450980392157,-13.1529411764706,-46.7032679738562
597.0,-12.50980392156863,-46.59607843137255,-12.9385620915033,-46.8104575163398
607.0,-12.188235294117646,-46.917647058823526,-12.6169934640523,-47.3464052287582
617.0,-11.866666666666667,-47.23921568627451,-12.2954248366013,-47.4535947712418
627.0,-11.545098039215688,-47.56078431372549,-11.9738562091503,-47.7751633986928
637.0,-11.223529411764705,-47.56078431372549,-11.6522875816993,-48.3111111111111
646.0,-10.901960784313726,-47.88235294117647,-11.3307189542484,-48.5254901960784
656.0,-10.580392156862747,-48.20392156862745,-11.0091503267974,-48.7398692810457
666.0,-10.258823529411764,-48.52549019607843,-10.6875816993464,-48.9542483660131
676.0,-9.937254901960785,-49.168627450980395,-10.4732026143791,-49.1686274509804
686.0,-9.937254901960785,-49.168627450980395,-10.1516339869281,-49.5973856209151
695.0,-9.294117647058822,-49.490196078431374,-9.83006535947713,-50.0261437908497
706.0,-9.294117647058822,-49.811764705882354,-9.50849673202614,-50.240522875817
715.0,-8.972549019607843,-50.13333333333333,-9.29411764705882,-50.4549019607843
725.0,-8.650980392156864,-50.45490196078431,-8.97254901960785,-50.6692810457516
735.0,-8.329411764705881,-50.77647058823529,-8.75816993464053,-51.0980392156863
744.0,-7.686274509803923,-51.09803921568628,-8.32941176470588,-51.3124183006536
754.0,-7.686274509803923,-51.41960784313726,-8.0078431372549,-51.5267973856209
764.0,-7.36470588235294,-51.741176470588236,-7.79346405228758,-51.9555555555555
774.0,-7.043137254901961,-52.062745098039215,-7.36470588235294,-52.1699346405229
785.0,-7.043137254901961,-52.062745098039215,-7.15032679738562,-52.4915032679739
795.0,-6.399999999999999,-52.384313725490195,-6.82875816993464,-52.7058823529412
804.0,-6.078431372549019,-53.02745098039216,-6.61437908496732,-53.2418300653595
814.0,-5.75686274509804,-53.02745098039216,-6.4,-53.5633986928104
824.0,-5.75686274509804,-53.34901960784314,-5.97124183006536,-53.6705882352941
833.0,-5.435294117647059,-53.67058823529412,-5.75686274509804,-53.9921568627451
843.0,-5.113725490196078,-53.9921568627451,-5.3281045751634,-54.3137254901961
853.0,-4.792156862745099,-54.31372549019608,-5.11372549019608,-54.6352941176471
862.0,-4.470588235294118,-54.635294117647064,-4.7921568627451,-54.7424836601307
872.0,-4.149019607843137,-54.956862745098036,-4.36339869281046,-55.0640522875817
882.0,-3.8274509803921575,-54.956862745098036,-4.04183006535948,-55.4928104575163
892.0,-3.5058823529411764,-55.599999999999994,-3.82745098039216,-55.7071895424837
901.0,-3.1843137254901954,-55.599999999999994,-3.50588235294118,-56.0287581699347
912.0,-2.862745098039216,-55.599999999999994,-3.29150326797386,-56.4575163398693
922.0,-2.541176470588235,-55.92156862745098,-2.86274509803922,-56.5647058823529
930.0,-2.219607843137254,-56.24313725490197,-2.6483660130719,-56.8862745098039
940.0,-1.8980392156862749,-56.56470588235294,-2.32679738562092,-57.1006535947712
949.0,-1.5764705882352938,-56.886274509803926,-2.11241830065359,-57.6366013071896
959.0,-1.5764705882352938,-56.886274509803926,-1.79084967320261,-57.7437908496732
969.0,-1.2549019607843146,-57.2078431372549,-1.46928104575163,-58.0653594771242
978.0,-0.9333333333333336,-57.529411764705884,-1.04052287581699,-58.3869281045751
988.0,-0.6117647058823525,-57.850980392156856,-1.04052287581699,-58.3869281045751
1000.0,-0.6117647058823525,-57.529411764705884,-1.14771241830065,-58.3869281045751
1010.0,-0.9333333333333336,-57.529411764705884,-1.14771241830065,-58.3869281045751
1020.0,-0.9333333333333336,-57.2078431372549,-1.04052287581699,-58.3869281045751
1029.0,-0.6117647058823525,-57.2078431372549,-1.36209150326797,-57.9581699346405
1039.0,-0.6117647058823525,-57.2078431372549,-2.21960784313726,-57.1006535947712
1048.0,-1.5764705882352938,-57.2078431372549,-3.07712418300654,-55.921568627451
1058.0,-3.1843137254901954,-56.56470588235294,-4.04183006535948,-54.956862745098
1068.0,-4.470588235294118,-55.27843137254902,-4.7921568627451,-54.2065359477124
1078.0,-5.113725490196078,-53.9921568627451,-5.64967320261438,-53.5633986928104
1088.0,-5.75686274509804,-53.02745098039216,-6.07843137254902,-52.9202614379085
1098.0,-6.399999999999999,-52.062745098039215,-6.72156862745098,-52.1699346405229
1108.0,-7.043137254901961,-51.41960784313726,-7.4718954248366,-51.8483660130719
1119.0,-7.686274509803923,-51.09803921568628,-7.90065359477124,-51.0980392156863
1129.0,-8.329411764705881,-50.45490196078431,-8.5437908496732,-50.6692810457516
1137.0,-8.650980392156864,-49.811764705882354,-9.18692810457516,-50.1333333333333
1147.0,-9.294117647058822,-49.168627450980395,-9.61568627450981,-49.5973856209151
1158.0,-9.615686274509805,-48.84705882352941,-10.1516339869281,-48.8470588235294
1167.0,-10.580392156862747,-48.20392156862745,-10.5803921568627,-48.4183006535948
1178.0,-10.901960784313726,-47.88235294117647,-11.3307189542484,-47.7751633986928
1188.0,-11.545098039215688,-46.917647058823526,-11.9738562091503,-47.2392156862745
1196.0,-12.188235294117646,-46.59607843137255,-12.2954248366013,-46.7032679738562
1206.0,-12.831372549019608,-45.95294117647059,-13.0457516339869,-46.0601307189543
1217.0,-13.474509803921567,-45.63137254901961,-13.5816993464053,-45.4169934640523
1227.0,-13.79607843137255,-44.98823529411764,-14.3320261437908,-44.7738562091503
1235.0,-14.439215686274508,-44.345098039215685,-14.8679738562092,-44.4522875816994
1245.0,-15.08235294117647,-43.70196078431373,-15.5111111111111,-43.4875816993464
1255.0,-15.725490196078432,-43.05882352941177,-16.1542483660131,-43.1660130718954
1264.0,-16.04705882352941,-42.4156862745098,-16.5830065359477,-42.5228758169935
1274.0,-16.690196078431374,-42.09411764705882,-17.2261437908497,-41.9869281045752
1284.0,-17.333333333333332,-41.450980392156865,-17.8692810457516,-41.2366013071896
1294.0,-17.976470588235294,-40.8078431372549,-18.5124183006536,-40.7006535947712
1304.0,-18.619607843137256,-40.16470588235294,-19.0483660130719,-40.1647058823529
1314.0,-19.262745098039215,-39.84313725490196,-19.5843137254902,-39.6287581699347
1324.0,-19.584313725490198,-39.2,-20.2274509803922,-38.9856209150327
1333.0,-20.54901960784314,-38.55686274509804,-20.8705882352941,-38.556862745098
1343.0,-20.870588235294118,-37.91372549019608,-21.2993464052288,-37.6993464052288
1353.0,-21.51372549019608,-37.27058823529412,-21.9424836601307,-37.2705882352941
1363.0,-22.15686274509804,-36.949019607843134,-22.3712418300653,-36.7346405228758
1372.0,-22.478431372549018,-36.305882352941175,-23.0143790849673,-36.0915032679739
1382.0,-23.443137254901963,-35.66274509803922,-23.5503267973856,-35.4483660130719
